CODCP,facilidad_mas_cercana_car,duracion_min_car,distancia_km_car,facilidad_mas_cercana_foot,duracion_min_foot,distancia_km_foot,facilidad_mas_cercana_bike,duracion_min_bike,distancia_km_bike,mismo_hospital_car_foot,ratio_foot_car,ratio_bike_car
542408,6580,37.855000000000004,40.3412,6580.0,471.01166666666666,39.117599999999996,6580.0,163.065,39.6441,True,12.442521903755557,4.307621186104873
542480,6502,62.99,61.099599999999995,,,,,,,False,,
542532,3727,94.90333333333334,108.2684,3727.0,2614.6583333333333,217.43929999999997,3727.0,1315.0566666666666,217.9793,True,27.550753398194654,13.856801657827262
542594,6359,155.16833333333335,129.1856,,,,,,,False,,
542648,3792,3.4883333333333337,3.541,3792.0,34.745,2.8921,3792.0,13.626666666666667,2.8921,True,9.960344003822263,3.906354515050167
542649,4370,41.095,35.381800000000005,4370.0,439.09666666666664,36.468599999999995,4370.0,216.62333333333333,39.6454,True,10.6849170620919,5.271281988887537
542670,3523,157.90666666666667,175.2268,3523.0,1962.0416666666667,163.1237,3523.0,655.24,163.132,True,12.425325086549018,4.149539812547497
542692,8269,67.38666666666667,65.87010000000001,6502.0,810.3683333333333,67.30080000000001,6502.0,270.7683333333333,67.30080000000001,False,12.025648001582905,4.018129204590423
542729,6502,70.19,68.1318,,,,,,,False,,
542743,3494,24.725,22.740599999999997,3494.0,455.8016666666666,37.8851,3494.0,308.0833333333333,38.4467,True,18.434850016852035,12.46039770812268
542746,6580,27.111666666666668,22.449,6580.0,262.005,21.7583,6580.0,96.93333333333334,21.7982,True,9.663920821294646,3.5753365709719063
542823,3727,41.61333333333334,30.351,3727.0,331.0316666666667,27.523,3727.0,120.18666666666667,27.916700000000002,True,7.954942326177507,2.8881768663889775
542834,8269,107.555,87.3073,6502.0,1278.9199999999998,94.1002,6502.0,577.3783333333333,94.06039999999999,False,11.89084654362884,5.3682147118528505
542850,3523,57.294999999999995,58.3125,3523.0,700.0083333333333,58.2081,3523.0,250.34333333333333,58.2139,True,12.217616429589553,4.369374872734678
542853,4370,23.51833333333333,19.7152,4370.0,313.37,26.0334,4370.0,180.83666666666667,26.0334,True,13.324498618099357,7.68917865495004
542857,8269,55.333333333333336,58.7452,6502.0,789.5866666666666,65.5545,6502.0,264.72166666666664,65.5746,False,14.269638554216865,4.784126506024096
542865,6352,20.618333333333332,13.4614,6352.0,162.04333333333335,13.4614,6352.0,54.501666666666665,13.4649,True,7.859186807857086,2.6433594697275886
542873,11775,136.11166666666665,115.2909,3792.0,1099.9266666666667,91.4385,3792.0,397.52166666666665,91.44510000000001,False,8.081060893629006,2.9205554263043827
542884,6502,22.69333333333333,31.0145,6502.0,908.1533333333333,75.44069999999999,6502.0,482.405,75.6097,True,40.018507638072855,21.257564629847238
542892,8269,64.285,64.2567,6502.0,876.6133333333333,72.7837,6502.0,296.1183333333333,72.8371,False,13.636358922506547,4.60633636670037
542959,6502,93.24499999999999,63.547,,,,,,,False,,
542972,6580,44.14833333333333,58.1217,6580.0,590.7433333333333,49.0824,6580.0,261.56166666666667,49.6089,True,13.38087508022198,5.924610215561176
542976,3754,33.57,33.7765,3754.0,349.2866666666667,29.0458,3754.0,117.86666666666666,29.1333,True,10.404726442259955,3.5110713931089266
543086,4370,59.519999999999996,75.535,4370.0,1223.3483333333331,101.6297,30057.0,809.8916666666667,127.5857,True,20.55356742831541,13.607050851254481
543098,3655,9.376666666666667,6.6185,3655.0,85.62833333333333,7.1164,3655.0,31.251666666666665,7.1959,True,9.132065410593672,3.3329185922502664
543100,30057,20.92,24.4325,30057.0,315.87,26.281,30057.0,132.95833333333334,27.9057,True,15.098948374760994,6.355560866794137
543101,3494,117.11166666666666,88.6581,3494.0,933.0583333333333,77.6316,3494.0,488.62333333333333,80.21119999999999,True,7.967253476027153,4.172285710219591
543112,6502,37.03666666666666,39.124,6502.0,468.04,38.8425,6502.0,156.375,38.8425,True,12.637206372063723,4.222167221672217
543171,6502,62.73833333333334,61.3558,,,,,,,False,,
543235,15598,14.776666666666667,6.3142,15598.0,74.91333333333334,6.2395,15598.0,25.711666666666666,6.2395,True,5.069704489059328,1.7400180464696593
543251,3494,157.84833333333333,128.5277,11775.0,2076.5683333333336,172.6411,3494.0,869.2933333333333,190.3893,False,13.15546568963879,5.507142932561847
543311,30057,32.718333333333334,36.9957,30057.0,666.12,55.378699999999995,30057.0,303.30333333333334,56.7055,True,20.359227752024857,9.270133971779329
543313,3727,12.708333333333334,17.9035,3727.0,2656.1216666666664,220.8504,3727.0,1582.74,221.4665,True,209.00629508196718,124.54347540983606
543528,6502,70.0,78.3604,6502.0,1127.1333333333334,93.7171,6502.0,466.22333333333336,111.4812,True,16.101904761904763,6.660333333333334
543560,6919,27.861666666666668,27.9049,6502.0,557.1533333333333,46.3078,6502.0,198.32833333333335,49.063,False,19.997128671412334,7.118322665550039
543637,6732,49.318333333333335,40.5815,6732.0,465.6566666666667,38.6865,6732.0,174.66,38.6865,True,9.441857321482884,3.541482207427934
543707,11775,122.73833333333333,104.753,35125.0,1209.0966666666668,100.508,35125.0,610.2116666666666,101.49210000000001,False,9.851010958271663,4.97164699971484
543722,6502,41.80833333333333,49.2888,6502.0,974.0216666666668,80.9516,6502.0,335.87333333333333,82.4095,True,23.297309148893767,8.033645604943194
543744,4370,68.43333333333334,78.8275,4370.0,1190.6716666666666,98.9169,30057.0,784.8566666666667,124.87289999999999,True,17.39900146127618,11.468923526546517
543786,3494,12.25,16.9453,3494.0,203.84666666666666,16.9453,3494.0,68.05333333333333,16.9453,True,16.640544217687076,5.555374149659864
543804,6580,44.49666666666667,42.946400000000004,6580.0,581.2066666666667,48.304199999999994,6580.0,201.13500000000002,48.6232,True,13.061802382200915,4.520226234174845
543827,6502,64.42666666666666,77.09519999999999,6502.0,1112.005,92.4518,6502.0,443.24,110.21589999999999,True,17.260011382450333,6.879759933774835
543855,6502,54.805,58.1471,6502.0,695.825,57.7806,6502.0,232.42666666666668,57.7806,True,12.696378067694555,4.2409755800869755
543866,15598,44.11333333333334,20.1516,15598.0,237.40333333333334,19.7618,15598.0,82.08833333333334,20.143099999999997,True,5.3816684298020245,1.8608508387486775
543909,30057,9.975,8.1536,10972.0,189.42000000000002,15.7455,10972.0,95.155,17.3658,False,18.98947368421053,9.53934837092732
543922,6580,24.78666666666667,32.0711,,,,,,,False,,
543971,30057,22.721666666666668,18.5948,4370.0,192.925,16.066399999999998,30057.0,74.455,18.3588,False,8.490794395951001,3.2768282843101297
544026,3494,80.25166666666668,87.9877,3494.0,941.84,78.278,3494.0,315.35166666666663,78.4858,True,11.736080247554566,3.9295341737450924
544033,6732,62.61333333333334,59.6079,6732.0,945.55,78.56819999999999,6732.0,415.90833333333336,78.5776,True,15.101416098807494,6.6424882879046
544045,6732,78.515,89.6666,6732.0,945.55,78.56819999999999,6732.0,415.90833333333336,78.5776,True,12.042921734700375,5.297183128489249
544051,3754,38.77833333333333,39.4513,3754.0,467.7816666666667,38.8987,3754.0,157.435,38.9863,True,12.062964713972582,4.059870202432631
544095,3523,14.776666666666667,19.836599999999997,3523.0,376.98333333333335,31.3428,3523.0,145.975,31.3607,True,25.512068576584706,9.878750281976087
544180,3523,2.0566666666666666,1.785,3523.0,20.21833333333333,1.6805999999999999,3523.0,7.495,1.6863,True,9.83063209076175,3.6442463533225284
544200,8269,10.778333333333334,9.3599,8269.0,104.84166666666667,8.7079,8269.0,40.32333333333334,9.7965,True,9.727075923921447,3.741147363537962
544217,4370,188.95,151.2186,4370.0,1721.4416666666666,143.1285,30057.0,1003.6016666666667,146.1679,True,9.11056716944518,5.311466878362883
544239,6359,184.86333333333332,151.0588,6918.0,580.6983333333334,48.3022,6918.0,265.07666666666665,52.658199999999994,False,3.141230458536938,1.4339061288519448
544292,4370,204.89333333333335,159.885,4370.0,1810.6216666666667,150.53889999999998,30057.0,1063.52,153.57829999999998,True,8.836898874210972,5.1906032407106135
544316,3523,67.11,71.2085,3523.0,750.9050000000001,62.405,3523.0,268.45666666666665,66.45739999999999,True,11.189167039189392,4.00024834848259
544327,6502,28.011666666666667,37.9089,6502.0,847.115,70.4097,6502.0,288.60999999999996,71.73939999999999,True,30.2415065151425,10.303206997084546
544362,6580,69.99666666666667,54.314,6580.0,553.0833333333334,45.9212,6580.0,187.39666666666665,46.4476,True,7.9015667412733945,2.677222724891661
544489,3754,73.09666666666666,69.5384,3754.0,820.2966666666667,68.20819999999999,3754.0,327.73499999999996,68.6912,True,11.22208035022117,4.4835833827351905
544493,6502,51.13166666666667,53.9709,6502.0,645.5400000000001,53.6044,6502.0,215.67166666666665,53.6044,True,12.625052967828157,4.217966687310538
544537,3523,14.973333333333333,17.9821,3523.0,280.70166666666665,23.3469,3523.0,94.27,23.3579,True,18.746772039180765,6.295859305431879
544565,6502,41.68,28.2134,,,,,,,False,,
544584,3727,105.185,116.24889999999999,3494.0,2293.0966666666664,190.6176,3494.0,783.2683333333333,190.83010000000002,False,21.800605282755775,7.446578251018047
544601,37376,50.608333333333334,32.840900000000005,8154.0,354.89166666666665,29.5065,37376.0,199.65833333333333,35.0013,False,7.012514408035567,3.94516713321258
544626,8269,49.75333333333333,36.891,6502.0,1088.26,90.3839,6502.0,375.10833333333335,90.39760000000001,False,21.87310732949216,7.539360846844433
544628,3727,147.515,151.1097,3494.0,1938.48,161.11929999999998,3494.0,673.935,161.3272,False,13.140900925329628,4.5685862454665624
544644,4370,69.19166666666666,94.59639999999999,4370.0,1463.3016666666667,121.5421,4370.0,896.67,125.3708,True,21.148524629651934,12.959219559195471
544687,6502,45.00333333333333,39.0484,,,,,,,False,,
544699,6733,26.171666666666667,20.215799999999998,6733.0,328.0433333333333,17.7219,6733.0,188.46833333333333,23.7238,True,12.534292810291026,7.201235432719862
544781,8269,56.94166666666667,59.9192,6502.0,805.52,66.8757,6502.0,269.65333333333336,66.89580000000001,False,14.146407141811794,4.735606614956827
544784,6502,54.434999999999995,54.8715,6502.0,655.2016666666666,54.4179,6502.0,219.04833333333332,54.4179,True,12.036404274210833,4.024034781543738
544813,8269,47.9,30.5125,6502.0,1201.5,99.78689999999999,6502.0,401.62,99.8006,False,25.083507306889352,8.38455114822547
544825,4370,29.986666666666668,31.3428,4370.0,367.86333333333334,30.5578,4370.0,184.66333333333333,33.5447,True,12.267563361493997,6.15818141396176
544894,3494,62.333333333333336,36.1031,3494.0,413.56333333333333,34.3642,3494.0,255.67833333333334,34.6569,True,6.634705882352941,4.101791443850267
544921,3727,80.855,58.0032,3494.0,1976.6100000000001,164.2864,3494.0,790.045,177.2915,False,24.44635458536887,9.771133510605404
544933,3770,56.82,40.5177,3770.0,406.07,33.7659,3770.0,135.91666666666666,33.7659,True,7.146603308694122,2.3920567875161325
545044,6502,60.95666666666667,49.2779,,,,,,,False,,
545048,3523,195.21833333333333,204.0079,3523.0,2306.8866666666668,191.8116,3523.0,770.7933333333333,191.82,True,11.816957082241252,3.9483655052889497
545071,6918,46.405,39.5713,6502.0,1240.7416666666666,103.0514,6502.0,561.6633333333334,103.0651,False,26.73724095823007,12.103508960959669
545072,30057,21.871666666666666,22.508599999999998,30057.0,248.57999999999998,20.6786,30057.0,105.34333333333333,21.0235,True,11.36538901165892,4.816429170159262
545086,4370,139.09833333333333,121.2261,4370.0,1392.7566666666667,115.8206,30057.0,730.45,118.8599,True,10.01274877484753,5.251321007920057
545213,6502,53.57833333333333,65.123,6502.0,1105.995,91.9565,6502.0,394.945,98.18660000000001,True,20.642579400877217,7.371356580707375
545228,6918,55.11833333333333,54.3475,6502.0,1731.7733333333333,143.9476,6502.0,862.48,145.6293,False,31.41918901756826,15.647788092286294
545270,3727,90.98166666666665,96.5888,3494.0,1852.6666666666667,154.0222,3494.0,618.8383333333334,154.2301,False,20.36307681034641,6.801791569730167
545334,3523,80.16000000000001,82.1563,3523.0,2439.3799999999997,202.8169,3523.0,822.14,204.10739999999998,True,30.431387225548892,10.256237524950098
545337,3727,53.57,73.5783,3494.0,2612.233333333333,217.1979,3494.0,917.49,217.8582,False,48.76298923526849,17.12693671831249
545360,8154,71.22,56.0409,8154.0,565.8566666666667,47.048300000000005,37376.0,352.0383333333333,52.9709,True,7.945193297762801,4.94297013947393
545409,4370,29.245,28.115099999999998,4370.0,265.83166666666665,22.120900000000002,30057.0,112.98,25.1289,True,9.089815922949791,3.8632244828175755
545449,3754,100.25,101.1177,3754.0,1199.9183333333335,99.7792,3754.0,404.2966666666667,100.2705,True,11.969260182876145,4.032884455527848
545475,8269,57.281666666666666,60.1442,6502.0,808.235,67.1006,6502.0,270.56,67.1207,False,14.109837353428963,4.7233262533096685
545478,35125,33.983333333333334,23.357599999999998,35125.0,224.53833333333333,18.659,35125.0,85.87833333333333,18.659,True,6.607307503678273,2.5270720941638056
545516,3655,320.5383333333333,209.8605,3655.0,2496.4166666666665,207.5191,3655.0,839.7266666666667,208.1238,True,7.788200059275282,2.619738668801964
545519,3494,67.62833333333333,56.5451,3494.0,554.8116666666666,46.156400000000005,3494.0,206.06,46.156400000000005,True,8.203834684673582,3.0469477782980507
545528,6732,5.633333333333334,3.4004000000000003,6732.0,39.825,3.3034,6732.0,15.231666666666666,3.3034,True,7.069526627218935,2.7038461538461536
545530,3655,24.408333333333335,23.424799999999998,3655.0,219.91833333333335,18.2855,3655.0,78.76666666666667,18.2855,True,9.009969272789348,3.2270399453738476
545546,6502,91.63333333333334,62.8744,,,,,,,False,,
545572,3494,216.75166666666667,174.02720000000002,3494.0,2620.923333333333,217.8928,3494.0,1283.3633333333335,218.10629999999998,True,12.091825514605809,5.920892572913703
545607,3523,45.958333333333336,44.3812,3523.0,637.5816666666667,53.0009,3523.0,274.77333333333337,53.018800000000006,True,13.87303717135086,5.978748866727108
545650,3727,139.73,120.4185,3494.0,2673.5433333333335,222.3089,3494.0,956.2900000000001,222.9692,False,19.13363868412892,6.843841694696916
545685,6919,47.465,56.1624,6502.0,926.5866666666666,76.99289999999999,6502.0,374.2366666666667,79.796,False,19.521471961796408,7.884476280768285
545744,3727,97.47166666666666,95.4681,3494.0,1621.785,134.7912,3494.0,566.1633333333334,136.5324,False,16.638527435323088,5.808491356462563
545785,6732,13.543333333333333,7.6946,6732.0,91.69166666666666,7.608,6732.0,43.431666666666665,7.608,True,6.770243662318483,3.206866847157273
545809,8269,14.696666666666665,12.9393,8269.0,143.36833333333334,11.914399999999999,8269.0,53.17333333333333,13.0029,True,9.755159900204129,3.6180539804944436
545835,3494,129.26833333333335,110.34530000000001,3494.0,1912.1533333333332,158.9214,3494.0,665.6116666666666,159.135,True,14.792124908136818,5.149069764443469
545891,3727,130.64333333333335,130.6315,3727.0,2339.5816666666665,194.5626,3727.0,1217.6333333333334,195.0867,True,17.908159620340363,9.320286785905646
545913,3494,61.95333333333333,49.6714,3494.0,579.0016666666667,48.1449,3494.0,202.0883333333333,50.225699999999996,True,9.345771010437964,3.261944474335521
545924,11775,106.615,97.1066,3494.0,966.785,80.39869999999999,3494.0,407.29,86.79610000000001,False,9.068001688317779,3.8201941565445767
545951,3523,49.848333333333336,59.7651,3523.0,723.6583333333333,60.1633,3523.0,252.1,60.2125,True,14.517202179945834,5.057340599819452
546014,28254,18.96833333333333,8.0907,28254.0,96.54833333333333,8.017100000000001,28254.0,48.85166666666667,8.0907,True,5.089974518935068,2.575432738775152
546049,3754,27.001666666666665,27.392799999999998,3770.0,273.5433333333333,22.741,3770.0,91.78166666666667,22.7415,False,10.130609221652984,3.399111165977409
546066,30057,12.635,10.2972,30057.0,121.66166666666666,10.094299999999999,30057.0,50.669999999999995,10.1035,True,9.628940772985095,4.010288880094974
546157,6502,71.32166666666667,69.88419999999999,6502.0,1221.6833333333334,101.5423,6502.0,526.8349999999999,103.1263,True,17.12920337438366,7.3867454957586505
546201,11775,120.75166666666668,105.76989999999999,3494.0,1334.5733333333333,110.996,3494.0,598.1550000000001,111.12960000000001,False,11.052214600212556,4.953596223654608
546203,3494,194.53,160.12560000000002,11775.0,2178.4183333333335,181.1241,3494.0,911.7183333333334,198.8723,False,11.198367004232423,4.686774961873918
546212,4370,28.791666666666668,28.569599999999998,4370.0,370.4216666666667,30.7735,4370.0,187.32999999999998,34.279,True,12.865586107091172,6.506396526772792
546243,3655,114.61,90.814,3655.0,1093.4933333333333,90.9237,3655.0,404.815,91.659,True,9.540994095919496,3.5321088910217258
546292,6919,47.465,56.1624,6502.0,926.5866666666666,76.99289999999999,6502.0,374.2366666666667,79.796,False,19.521471961796408,7.884476280768285
546324,3494,116.83,107.3335,11775.0,1918.5666666666666,159.5037,3494.0,770.9683333333334,184.8471,False,16.42186652971554,6.599061314160176
546389,6502,50.49,62.182900000000004,6502.0,1129.3783333333333,93.8457,6502.0,383.2366666666667,95.3036,True,22.368356770317554,7.590347923681257
546523,6359,186.75666666666666,152.31529999999998,6918.0,607.285,50.5131,6918.0,285.95166666666665,54.869,False,3.2517446945222837,1.5311456976100808
546542,6352,25.253333333333334,15.8297,6352.0,163.10333333333335,13.5626,6352.0,75.41833333333334,17.9202,True,6.4586853220696945,2.986470432946146
546586,4370,7.906666666666666,6.9526,4370.0,119.91499999999999,9.9733,4370.0,91.74833333333332,9.9733,True,15.16631534569983,11.603920741989882
546610,6580,42.76833333333333,39.5419,6580.0,540.1883333333333,44.899699999999996,6580.0,187.78,45.2187,True,12.630567787693387,4.39063169790733
546651,4370,50.9,52.2667,4370.0,559.6716666666667,46.531400000000005,30057.0,199.71833333333333,49.570800000000006,True,10.995514079895221,3.9237393582187297
546709,6919,27.861666666666668,27.9049,6919.0,128.86833333333334,10.7019,6919.0,43.47666666666667,10.7019,True,4.625291619309685,1.5604474487049111
546789,6502,31.813333333333333,42.0216,6502.0,886.5416666666666,73.6844,6502.0,302.2916666666667,75.1423,True,27.866984492875105,9.502043168482817
546814,4370,27.029999999999998,25.9968,4370.0,402.3616666666667,33.4254,4370.0,202.44166666666666,37.988,True,14.88574423480084,7.489517819706499
546820,6359,181.04666666666665,147.7751,6918.0,607.285,50.5131,6918.0,285.95166666666665,54.869,False,3.354300916890673,1.5794362411164709
546830,6502,22.211666666666666,13.443299999999999,6502.0,160.92333333333332,13.3774,6502.0,114.115,13.4409,True,7.244991370901178,5.1376153672994676
546859,3727,137.86833333333334,138.8108,3494.0,2210.5466666666666,183.8212,3494.0,764.3483333333334,183.9811,False,16.033752009767774,5.544045647417222
546895,3727,108.6,111.83760000000001,3494.0,1635.6716666666666,135.962,3494.0,546.6383333333334,136.16989999999998,False,15.061433394720687,5.033502148557399
547003,3727,266.17333333333335,291.0338,11775.0,3782.7183333333332,314.5437,11775.0,1898.175,344.646,False,14.211484997244902,7.1313492461052945
547032,6502,49.72,49.9114,6502.0,597.7733333333333,49.6299,6502.0,199.825,49.6299,True,12.022794314829714,4.019006436041834
547092,3494,99.27333333333333,60.840300000000006,11775.0,1834.945,152.5665,3494.0,968.5916666666667,207.1914,False,18.483765361627828,9.756816197703312
547102,6502,14.311666666666667,11.9818,6919.0,223.09166666666667,18.547,6919.0,75.04333333333334,18.547,False,15.588098288109933,5.243507627809479
547116,3727,255.215,277.1648,11775.0,3469.775,288.5133,11775.0,1793.2816666666665,318.6156,False,13.595497913523891,7.026552775764224
547126,6359,105.71000000000001,90.3615,,,,,,,False,,
547137,6502,62.065000000000005,74.54639999999999,6502.0,1081.325,89.903,6502.0,433.01166666666666,107.6671,True,17.422460323854022,6.97674481054808
547149,6918,45.49333333333333,48.3895,6502.0,1748.3899999999999,145.33010000000002,6502.0,867.1216666666667,147.0075,False,38.43178487690504,19.060411781946073
547158,3523,153.80666666666667,141.84220000000002,3523.0,1672.5,139.0736,3523.0,559.0383333333334,139.0796,True,10.874041003857656,3.634682068397556
547163,6502,17.355,18.249,6502.0,223.20833333333334,18.565099999999997,6502.0,76.96666666666667,18.7241,True,12.861327187169884,4.434841064054547
547241,6359,100.64166666666667,85.721,,,,,,,False,,
547248,3494,44.60333333333333,31.808,3494.0,365.56,30.398,3494.0,188.415,46.8463,True,8.195800014946567,4.224235856811897
547272,6502,83.49333333333334,78.542,,,,,,,False,,
547294,15598,28.763333333333332,14.161299999999999,15598.0,162.75833333333333,13.5427,15598.0,56.32666666666667,13.5427,True,5.658535172094101,1.9582802178699734
547314,6502,45.730000000000004,57.4149,6502.0,827.74,68.7565,6502.0,277.125,68.7565,True,18.100590422042423,6.060026240979663
547357,6502,14.966666666666667,14.7361,6502.0,201.07999999999998,16.7159,6502.0,75.77333333333333,18.4801,True,13.435189309576836,5.062806236080178
547362,3754,75.58500000000001,78.9434,3754.0,933.4233333333334,77.61319999999999,3754.0,314.6566666666667,78.0961,True,12.349319750391391,4.16295120284007
547368,37376,138.50666666666666,115.759,8154.0,1961.325,163.08089999999999,11775.0,928.5666666666667,191.1863,False,14.160509722757029,6.704129765113593
547414,6352,14.945,5.6815,6352.0,55.54666666666667,4.623600000000001,6352.0,33.608333333333334,4.623600000000001,True,3.716739154678265,2.2488011598081856
547486,6502,53.026666666666664,55.1776,6502.0,660.035,54.811099999999996,6502.0,220.62,54.811099999999996,True,12.447227809906964,4.160548151873272
547509,6359,85.08999999999999,69.7886,,,,,,,False,,
547524,6502,45.00333333333333,39.0484,,,,,,,False,,
547530,3727,193.53833333333333,196.961,3523.0,1764.5666666666666,146.753,3523.0,589.5683333333333,146.7618,False,9.117401376127038,3.046261291905996
547533,6919,27.955,22.5311,,,,,,,False,,
547535,6732,22.131666666666668,19.9117,6732.0,323.97166666666664,26.925900000000002,6732.0,112.235,27.43,True,14.638376383763836,5.071240304239777
547606,4370,49.785,51.8858,4370.0,558.9683333333334,46.4804,30057.0,201.78,49.5197,True,11.227645542499415,4.0530280204880995
547612,6502,54.485,53.8085,,,,,,,False,,
547643,3727,39.75666666666667,28.914099999999998,3727.0,315.475,26.228900000000003,3727.0,115.06166666666667,26.6225,True,7.935147145132892,2.8941477320365556
547644,6502,52.84,53.810300000000005,6502.0,642.4683333333334,53.3566,6502.0,214.80333333333334,53.3566,True,12.158749684582387,4.06516527882917
547646,3494,237.01666666666668,195.2321,3494.0,3141.4583333333335,261.1652,3494.0,1475.3033333333333,280.6969,True,13.254166373672737,6.224470852963926
547662,6732,13.958333333333334,9.3364,6732.0,111.43166666666666,9.2497,6732.0,39.04833333333333,9.2497,True,7.9831641791044765,2.7974925373134325
547686,6918,22.013333333333332,22.441,6918.0,207.5,17.248900000000003,6918.0,72.80166666666668,18.0134,True,9.426105390672321,3.3071623258631138
547774,3655,62.07,58.7518,3655.0,708.2833333333333,58.884800000000006,3655.0,240.12166666666664,59.308800000000005,True,11.411041297459857,3.8685623758122545
547778,3494,38.718333333333334,44.0846,3494.0,402.89833333333337,33.5039,3494.0,134.89666666666668,33.5039,True,10.405880074039,3.484051482932289
547860,6502,30.071666666666665,31.2825,,,,,,,False,,
547866,3523,22.666666666666668,18.6355,3523.0,213.475,17.7578,3523.0,72.125,17.7819,True,9.418014705882353,3.1819852941176467
547868,6502,6.428333333333333,7.9723999999999995,6919.0,207.28333333333333,17.232599999999998,6919.0,69.83166666666666,17.232599999999998,False,32.245268343271974,10.86310604096448
548023,6919,28.790000000000003,40.421800000000005,6502.0,794.6800000000001,66.0455,6502.0,277.5466666666667,68.80069999999999,False,27.602639805488018,9.640384392728956
548039,3727,114.65333333333334,104.7702,3727.0,2176.6266666666666,181.0059,3727.0,1304.95,181.61589999999998,True,18.984416792650308,11.381701360623328
548047,3754,33.193333333333335,27.0345,3754.0,322.805,26.8412,3754.0,112.475,27.7803,True,9.724994978911427,3.388481622815826
548102,6502,52.99,55.0764,6502.0,658.825,54.709900000000005,6502.0,220.44833333333332,54.754,True,12.433006227590111,4.160187456752846
548117,3655,41.84,32.671,3655.0,285.9,23.7765,3655.0,108.41000000000001,23.7895,True,6.8331739961759075,2.591061185468451
548313,3523,153.80666666666667,141.84220000000002,3523.0,1672.5,139.0736,3523.0,559.0383333333334,139.0796,True,10.874041003857656,3.634682068397556
548315,4370,144.38500000000002,124.8635,4370.0,1436.4883333333335,119.4549,30057.0,763.4300000000001,122.49589999999999,True,9.949013632533388,5.287460608789002
548367,6359,178.19833333333332,142.1834,,,,,,,False,,
548398,3727,131.72833333333332,117.0957,3494.0,2633.601666666667,218.9861,3494.0,942.9833333333333,219.6464,False,19.992674317092,7.158545997444236
548454,4370,83.93333333333334,98.25689999999999,4370.0,1471.9316666666666,122.3065,30057.0,934.0433333333333,148.26489999999998,True,17.53691421763304,11.128395552025417
548534,6502,48.53,50.3975,6502.0,603.5716666666667,50.116,6502.0,201.67999999999998,50.116,True,12.437083590905969,4.155779929940243
548545,6502,29.59,39.6105,6502.0,826.63,68.70819999999999,6502.0,281.77666666666664,70.0378,True,27.936127069956065,9.522699110059705
548552,6352,24.891666666666666,20.585,6352.0,118.60333333333332,9.8669,6352.0,40.035,9.8669,True,4.7647807164378975,1.6083696016069635
548555,6733,39.70666666666667,16.8805,6733.0,295.47,16.6343,6733.0,147.43166666666667,21.9864,True,7.441319677635997,3.713020483546004
548579,3727,140.86333333333332,159.49970000000002,3494.0,1823.5416666666667,151.6336,3494.0,634.8266666666666,151.7935,False,12.945467237748174,4.5066849665160085
548613,3494,97.01166666666667,94.0266,11775.0,1997.8516666666667,166.10129999999998,3494.0,757.995,182.09189999999998,False,20.593932001305685,7.8134416822718915
548634,4370,29.71333333333333,26.043599999999998,4370.0,329.01,27.3462,30057.0,152.73999999999998,36.4832,True,11.072806820731435,5.140453219654476
548656,3727,238.17999999999998,246.40720000000002,11775.0,4234.645,352.1355,11775.0,2167.03,383.7993,False,17.779179612058112,9.098287009824505
548734,8269,69.02666666666667,68.3995,6502.0,908.4533333333333,75.43310000000001,6502.0,303.9266666666666,75.44669999999999,False,13.160903998454701,4.403032644388641
548760,3494,84.05833333333334,92.024,3494.0,990.38,82.3143,3494.0,331.53333333333336,82.52210000000001,True,11.782056111827103,3.944086447903242
548815,30057,21.4,24.643900000000002,30057.0,355.9866666666667,29.618,30057.0,146.54500000000002,31.244799999999998,True,16.63489096573209,6.847897196261683
548830,6580,18.709999999999997,15.5816,6580.0,180.29166666666666,14.9807,6580.0,60.95666666666667,15.0206,True,9.636112595759844,3.2579725636914314
548840,6359,178.23166666666665,142.18179999999998,6918.0,580.6983333333334,48.3022,6918.0,265.07666666666665,52.658199999999994,False,3.258109763510039,1.487259091631678
548854,6359,184.71,150.9566,6918.0,592.6183333333333,49.2939,6918.0,275.0083333333333,53.649800000000006,False,3.2083716817353327,1.4888654286900185
548901,6919,24.384999999999998,29.7773,6502.0,659.8483333333334,54.8293,6502.0,232.61166666666668,57.5846,False,27.05959948055499,9.53912924612125
548916,28254,17.086666666666666,9.4754,28254.0,114.16000000000001,9.4754,28254.0,71.40833333333333,10.2972,True,6.68123293015997,4.179184549356223
548931,6918,14.323333333333332,13.9278,27733.0,209.19666666666666,17.3756,27733.0,73.22666666666667,17.3756,False,14.605306027461019,5.112404002792647
549021,3494,112.12333333333332,105.9817,11775.0,1902.0216666666668,158.129,3494.0,751.5216666666668,180.51489999999998,False,16.96365609299284,6.702634004221544
549023,6502,60.38333333333333,62.5855,6502.0,1133.725,94.2372,6502.0,415.17,97.20439999999999,True,18.77546232404085,6.875572729781949
549048,4370,19.81833333333333,16.2749,4370.0,234.89833333333334,19.5149,4370.0,121.05,20.2043,True,11.852577579682114,6.107980825834665
549137,3494,274.64666666666665,213.2261,3494.0,3115.4950000000003,259.01079999999996,3494.0,1466.5583333333334,278.5425,True,11.343647595698718,5.3398002281719545
549147,8269,9.661666666666667,9.4643,8269.0,121.25,10.0885,8269.0,42.080000000000005,10.3496,True,12.549594617905813,4.355356218733828
549162,6919,25.555,26.3707,6919.0,128.86833333333334,10.7019,6919.0,43.47666666666667,10.7019,True,5.042783538772582,1.7012978543011805
