CODCP,facilidad_mas_cercana,t_min,distancia_km
532441,3494,118.32166666666667,119.5561
532554,8154,41.49666666666667,30.3036
532576,4370,57.343333333333334,59.1447
532618,6502,68.48166666666665,77.5967
532662,3494,84.10166666666667,93.7524
532725,30057,45.47,58.947199999999995
532767,6502,54.79833333333333,53.0003
532774,3523,93.77666666666667,67.3391
532824,3494,115.66333333333334,106.9826
532874,6352,16.191666666666666,12.6825
532881,28254,2.753333333333333,1.8282
532950,3727,238.165,261.1475
533004,6352,31.921666666666667,25.214299999999998
533029,3494,129.03666666666666,106.6306
533030,3792,19.558333333333334,17.1267
533048,3523,115.375,97.33439999999999
533251,8269,5.343333333333334,5.1487
533256,3754,75.54333333333334,78.5698
533282,6502,28.473333333333336,39.1622
533343,3655,6.364999999999999,4.8545
533353,30057,20.846666666666668,16.2684
533408,6918,59.22833333333333,52.7482
533437,6502,38.02333333333333,36.1803
533504,4370,77.77833333333334,78.3618
533513,8269,10.736666666666668,9.945799999999998
533517,6502,22.396666666666665,17.8547
533598,6919,16.95,11.867700000000001
533599,3494,6.411666666666666,8.2211
533603,4370,63.09166666666667,79.2359
533735,6359,137.62833333333336,108.0125
533755,6918,18.203333333333333,10.511299999999999
533816,6502,62.89333333333333,75.1959
533830,3754,70.35833333333333,68.0545
533867,4370,122.8,110.409
533878,3754,58.98833333333334,61.1866
533905,6502,58.583333333333336,57.561099999999996
533920,15598,8.866666666666667,4.4355
533931,3494,16.943333333333335,19.023
533942,3494,101.59833333333333,77.466
533943,11775,145.60333333333335,121.3253
533967,3727,148.47833333333335,137.29410000000001
533993,3494,268.40833333333336,208.4812
534034,37376,45.083333333333336,22.068
534056,3727,123.34333333333333,135.613
534066,28254,27.458333333333332,11.4109
534070,11775,22.098333333333336,17.996599999999997
534095,3494,98.20833333333333,96.36110000000001
534175,30057,89.28999999999999,79.39410000000001
534189,3727,41.519999999999996,52.591699999999996
534243,3727,315.40166666666664,316.1427
534277,3727,226.09166666666667,236.346
534295,6502,12.370000000000001,13.2349
534317,6502,45.666666666666664,56.453
534329,3727,80.875,97.4267
534340,11775,112.73,98.38080000000001
534372,6733,77.275,72.7355
534431,3727,215.22833333333335,228.90720000000002
534442,3494,126.21333333333334,111.2434
534518,6918,42.87833333333333,44.4601
534523,3754,33.376666666666665,30.353099999999998
534537,6359,120.65333333333334,94.5946
534554,3727,243.79833333333332,179.2176
534560,3792,57.27833333333333,38.9775
534582,6919,16.668333333333333,23.3008
534587,6352,27.175,10.7723
534591,6732,16.191666666666666,8.7938
534608,8269,69.43,66.71910000000001
534660,37376,204.43666666666667,172.5789
534662,8269,78.88333333333334,77.94
534695,6502,49.28666666666666,52.195800000000006
534805,3494,50.8,44.7274
534806,6733,37.541666666666664,34.6562
534862,6502,65.15333333333334,63.556
534881,3727,29.053333333333335,40.9453
534949,6580,16.685,16.3268
535077,3494,126.40666666666667,104.8768
535146,3770,32.641666666666666,26.6925
535180,3494,125.45833333333333,110.93010000000001
535202,3494,55.61333333333334,37.1096
535244,6502,33.43,24.323
535245,4370,18.0,20.9733
535329,6502,16.046666666666667,17.705099999999998
535384,6502,55.041666666666664,35.8722
535441,8269,1.8566666666666667,1.0408
535447,3494,69.85,56.2278
535484,6733,3.966666666666667,3.9012
535489,3754,4.281666666666666,3.2100999999999997
535490,3727,99.26166666666667,114.4418
535577,3754,132.78666666666666,130.5489
535617,4370,87.25500000000001,109.0555
535637,3523,192.52666666666667,170.69660000000002
535643,30057,15.620000000000001,10.7618
535645,3727,81.19333333333334,102.05930000000001
535663,3770,56.135,40.575300000000006
535667,6919,12.520000000000001,7.6345
535723,6919,57.40833333333333,39.7012
535744,37376,70.90166666666667,45.5
535769,4370,129.86666666666667,140.8089
535789,3727,222.325,233.74960000000002
535840,6352,16.211666666666666,14.5797
535842,3494,5.371666666666667,7.2382
536004,6502,40.17166666666667,27.5834
536065,11775,122.96000000000001,107.5165
536070,3494,104.56333333333333,79.4425
536089,3727,272.835,215.4705
536112,28254,3.828333333333333,1.8534000000000002
536157,3494,36.965,30.3272
536177,8269,30.785,23.4103
536194,6502,35.035,47.308699999999995
536225,6502,75.98333333333333,73.439
536262,6352,19.57,13.02
536482,6502,55.20666666666667,66.30680000000001
536559,11775,121.25666666666666,107.2711
536562,3494,35.64333333333333,30.710900000000002
536592,6502,43.78333333333333,42.1475
536608,6502,76.69833333333332,56.719300000000004
536646,3727,269.02166666666665,210.3938
536648,3754,32.045,45.263
536653,3727,147.515,151.1097
536698,6352,12.403333333333334,8.889700000000001
536720,3727,166.65,182.7076
536726,3494,105.94,101.914
536735,30057,14.31,12.439
536758,3727,271.69666666666666,198.9659
536765,4370,15.938333333333333,17.7518
536801,35125,52.86833333333333,38.6633
536814,6359,95.60833333333333,84.2621
536836,3754,64.545,65.4201
536882,6502,57.54833333333333,48.7719
536916,28254,17.063333333333333,7.3375
536938,3494,121.30333333333333,85.8058
536974,3655,5.9,4.1145
537001,6502,25.834999999999997,25.2048
537084,6502,65.6,64.7564
537126,6918,60.24666666666667,54.179199999999994
537130,6502,32.54,32.765
537169,3754,23.975,24.208599999999997
537171,6580,11.238333333333333,11.4421
537175,3494,13.993333333333334,19.3995
537233,4370,22.751666666666665,28.846700000000002
537297,3754,68.35166666666667,71.036
537415,3494,91.53500000000001,83.911
537458,6918,63.94666666666667,56.427699999999994
537459,6359,155.16833333333335,129.1856
537478,37376,15.229999999999999,9.2529
537489,8269,61.48166666666667,62.9912
537532,6918,53.38333333333333,54.857699999999994
537578,6502,22.76833333333333,23.6542
537582,3494,43.763333333333335,61.4995
537755,3754,31.56,30.421599999999998
537775,3727,213.55333333333334,226.7524
537784,3494,84.64166666666667,66.2247
537789,4370,4.485,3.3414
537797,6352,12.091666666666667,5.8869
537814,6352,25.483333333333334,24.5757
537880,3494,88.50333333333333,81.813
537883,3727,230.175,241.4702
537898,6502,50.28333333333333,56.0845
537901,3792,53.595,37.4844
537905,6359,123.47666666666667,102.13369999999999
538063,3727,158.82166666666666,208.1769
538076,3523,8.835,3.5765
538091,4370,209.52833333333334,236.07770000000002
538107,8269,36.61333333333334,25.779799999999998
538180,3792,2.9633333333333334,1.4617
538191,4370,4.98,3.4886
538235,6918,42.86666666666667,37.2406
538271,6359,178.17000000000002,142.1542
538301,4370,33.19166666666667,35.4907
538334,4370,81.91499999999999,106.5244
538407,8269,4.845,4.9387
538409,3494,192.2133333333333,154.201
538505,6733,42.37,18.647599999999997
538534,6359,178.17000000000002,142.1542
538535,8269,84.20333333333333,82.5347
538550,3727,148.69500000000002,146.9317
538578,30057,34.03333333333333,38.0411
538654,6502,15.278333333333334,15.101
538755,3494,42.23166666666667,32.1362
538774,3792,2.0966666666666667,1.1007
538796,3494,103.985,99.7938
538831,3494,158.31,118.8818
538848,10972,1.5599999999999998,1.0949
538882,3494,105.78333333333333,107.1805
538892,3494,100.68166666666666,65.0547
538904,3494,74.78166666666667,86.424
538954,6352,22.30666666666667,18.7772
538966,3494,112.70166666666667,86.8942
538984,3494,32.35666666666667,25.0857
539042,6502,32.55833333333333,32.3211
539055,3523,167.35166666666666,142.58270000000002
539083,6502,29.601666666666667,20.2464
539100,28254,18.935,8.0769
539116,6580,32.40833333333333,43.814800000000005
539156,6919,16.76,7.0172
539166,3494,83.57666666666667,82.4249
539194,3494,128.31666666666666,106.1516
539246,6502,61.16833333333333,73.5765
539251,3727,105.70833333333333,108.712
539254,11020,13.1,10.2536
539260,3494,60.626666666666665,57.6009
539302,3494,5.175,5.8948
539306,8269,53.10666666666667,56.996
539320,6502,46.461666666666666,47.7443
539402,6919,24.918333333333333,24.530900000000003
539447,6733,58.915,29.6191
539448,3494,179.54666666666665,141.21679999999998
539482,6502,25.64333333333333,19.203799999999998
539514,3494,18.381666666666668,25.593700000000002
539601,6359,137.56166666666667,107.9851
539613,6359,9.091666666666667,7.0977
539785,11020,4.333333333333333,2.7783
539789,6502,57.94666666666667,61.528400000000005
539809,6359,152.37166666666664,129.5097
539815,3754,116.635,106.2952
539904,8269,69.65,74.6301
539945,3494,157.91666666666666,124.3251
539972,3792,4.053333333333333,2.649
540003,3494,267.4316666666667,216.8474
540031,6359,119.765,103.2302
540041,6502,49.29333333333333,49.0643
540042,8269,4.505,3.161
540058,6732,55.07833333333333,46.9478
540084,3792,60.755,44.6858
540142,3494,267.98833333333334,208.30689999999998
540224,3792,26.709999999999997,22.3858
540247,3727,276.75166666666667,200.9392
540315,3494,279.10833333333335,214.3291
540413,6502,78.95,88.10810000000001
540414,37376,80.17166666666667,60.4651
540432,3494,79.48833333333333,89.6917
540454,6359,137.82333333333332,108.09339999999999
540507,6352,12.205,4.773
540613,6502,123.12333333333332,96.5443
540731,3792,8.573333333333332,7.8108
540768,6502,48.75666666666667,50.9898
540787,4370,118.68,107.6685
540808,8269,55.64833333333333,59.7113
540859,6732,24.220000000000002,11.9759
540865,6359,162.64,132.2871
540903,6502,48.50666666666667,40.3176
541013,3727,228.8383333333333,238.948
541038,8269,81.48666666666666,73.59410000000001
541040,6580,75.68166666666666,56.2046
541045,6732,15.703333333333335,11.0953
541107,3494,109.44166666666666,99.5504
541185,30057,37.33833333333334,41.5532
541237,4370,32.251666666666665,37.3076
541341,3754,10.326666666666666,9.699
541402,6732,20.466666666666665,20.524900000000002
541462,3494,149.12333333333333,120.5715
541483,3655,234.15333333333334,173.9744
541533,3494,14.268333333333334,14.6099
541547,11020,4.121666666666667,3.0406999999999997
541556,3727,232.78833333333333,174.7196
541582,6918,63.84166666666667,56.423
541766,6919,37.195,32.7774
541778,3494,66.35666666666667,75.7912
541819,3523,193.76000000000002,171.5946
541869,3494,125.70833333333333,104.5709
541885,3523,72.01333333333334,50.776199999999996
541901,6502,27.959999999999997,28.827599999999997
541926,3770,65.435,46.3392
541957,6919,15.785,13.8996
541967,3727,239.375,258.2865
542080,6732,12.406666666666666,8.3077
542155,6352,23.845000000000002,14.8926
542244,3494,268.375,209.1383
542249,4370,53.934999999999995,54.9394
542270,6733,83.74333333333334,76.9893
542287,4370,11.073333333333332,11.2802
542293,3494,81.13333333333334,52.4016
542349,6502,72.65333333333334,70.3903
542360,6352,22.154999999999998,14.5557
542380,6502,31.691666666666666,30.801099999999998
542408,6580,37.855000000000004,40.3412
542480,6502,62.99,61.099599999999995
542532,3727,94.90333333333334,108.2684
542594,6359,155.16833333333335,129.1856
542648,3792,3.4883333333333337,3.541
542649,4370,41.095,35.381800000000005
542670,3523,157.90666666666667,175.2268
542692,8269,67.38666666666667,65.87010000000001
542729,6502,70.19,68.1318
542743,3494,24.725,22.740599999999997
542746,6580,27.111666666666668,22.449
542823,3727,41.61333333333334,30.351
542834,8269,107.555,87.3073
542850,3523,57.294999999999995,58.3125
542853,4370,23.51833333333333,19.7152
542857,8269,55.333333333333336,58.7452
542865,6352,20.618333333333332,13.4614
542873,11775,136.11166666666665,115.2909
542884,6502,22.69333333333333,31.0145
542892,8269,64.285,64.2567
542959,6502,93.24499999999999,63.547
542972,6580,44.14833333333333,58.1217
542976,3754,33.57,33.7765
543086,4370,59.519999999999996,75.535
543098,3655,9.376666666666667,6.6185
543100,30057,20.92,24.4325
543101,3494,117.11166666666666,88.6581
543112,6502,37.03666666666666,39.124
543171,6502,62.73833333333334,61.3558
543235,15598,14.776666666666667,6.3142
543251,3494,157.84833333333333,128.5277
543311,30057,32.718333333333334,36.9957
543313,3727,12.708333333333334,17.9035
543528,6502,70.0,78.3604
543560,6919,27.861666666666668,27.9049
543637,6732,49.318333333333335,40.5815
543707,11775,122.73833333333333,104.753
543722,6502,41.80833333333333,49.2888
543744,4370,68.43333333333334,78.8275
543786,3494,12.25,16.9453
543804,6580,44.49666666666667,42.946400000000004
543827,6502,64.42666666666666,77.09519999999999
543855,6502,54.805,58.1471
543866,15598,44.11333333333334,20.1516
543909,30057,9.975,8.1536
543922,6580,24.78666666666667,32.0711
543971,30057,22.721666666666668,18.5948
544026,3494,80.25166666666668,87.9877
544033,6732,62.61333333333334,59.6079
544045,6732,78.515,89.6666
544051,3754,38.77833333333333,39.4513
544095,3523,14.776666666666667,19.836599999999997
544180,3523,2.0566666666666666,1.785
544200,8269,10.778333333333334,9.3599
544217,4370,188.95,151.2186
544239,6359,184.86333333333332,151.0588
544292,4370,204.89333333333335,159.885
544316,3523,67.11,71.2085
544327,6502,28.011666666666667,37.9089
544362,6580,69.99666666666667,54.314
544489,3754,73.09666666666666,69.5384
544493,6502,51.13166666666667,53.9709
544537,3523,14.973333333333333,17.9821
544565,6502,41.68,28.2134
544584,3727,105.185,116.24889999999999
544601,37376,50.608333333333334,32.840900000000005
544626,8269,49.75333333333333,36.891
544628,3727,147.515,151.1097
544644,4370,69.19166666666666,94.59639999999999
544687,6502,45.00333333333333,39.0484
544699,6733,26.171666666666667,20.215799999999998
544781,8269,56.94166666666667,59.9192
544784,6502,54.434999999999995,54.8715
544813,8269,47.9,30.5125
544825,4370,29.986666666666668,31.3428
544894,3494,62.333333333333336,36.1031
544921,3727,80.855,58.0032
544933,3770,56.82,40.5177
545044,6502,60.95666666666667,49.2779
545048,3523,195.21833333333333,204.0079
545071,6918,46.405,39.5713
545072,30057,21.871666666666666,22.508599999999998
545086,4370,139.09833333333333,121.2261
545213,6502,53.57833333333333,65.123
545228,6918,55.11833333333333,54.3475
545270,3727,90.98166666666665,96.5888
545334,3523,80.16000000000001,82.1563
545337,3727,53.57,73.5783
545360,8154,71.22,56.0409
545409,4370,29.245,28.115099999999998
545449,3754,100.25,101.1177
545475,8269,57.281666666666666,60.1442
545478,35125,33.983333333333334,23.357599999999998
545516,3655,320.5383333333333,209.8605
545519,3494,67.62833333333333,56.5451
545528,6732,5.633333333333334,3.4004000000000003
545530,3655,24.408333333333335,23.424799999999998
545546,6502,91.63333333333334,62.8744
545572,3494,216.75166666666667,174.02720000000002
545607,3523,45.958333333333336,44.3812
545650,3727,139.73,120.4185
545685,6919,47.465,56.1624
545744,3727,97.47166666666666,95.4681
545785,6732,13.543333333333333,7.6946
545809,8269,14.696666666666665,12.9393
545835,3494,129.26833333333335,110.34530000000001
545891,3727,130.64333333333335,130.6315
545913,3494,61.95333333333333,49.6714
545924,11775,106.615,97.1066
545951,3523,49.848333333333336,59.7651
546014,28254,18.96833333333333,8.0907
546049,3754,27.001666666666665,27.392799999999998
546066,30057,12.635,10.2972
546157,6502,71.32166666666667,69.88419999999999
546201,11775,120.75166666666668,105.76989999999999
546203,3494,194.53,160.12560000000002
546212,4370,28.791666666666668,28.569599999999998
546243,3655,114.61,90.814
546292,6919,47.465,56.1624
546324,3494,116.83,107.3335
546389,6502,50.49,62.182900000000004
546523,6359,186.75666666666666,152.31529999999998
546542,6352,25.253333333333334,15.8297
546586,4370,7.906666666666666,6.9526
546610,6580,42.76833333333333,39.5419
546651,4370,50.9,52.2667
546709,6919,27.861666666666668,27.9049
546789,6502,31.813333333333333,42.0216
546814,4370,27.029999999999998,25.9968
546820,6359,181.04666666666665,147.7751
546830,6502,22.211666666666666,13.443299999999999
546859,3727,137.86833333333334,138.8108
546895,3727,108.6,111.83760000000001
547003,3727,266.17333333333335,291.0338
547032,6502,49.72,49.9114
547092,3494,99.27333333333333,60.840300000000006
547102,6502,14.311666666666667,11.9818
547116,3727,255.215,277.1648
547126,6359,105.71000000000001,90.3615
547137,6502,62.065000000000005,74.54639999999999
547149,6918,45.49333333333333,48.3895
547158,3523,153.80666666666667,141.84220000000002
547163,6502,17.355,18.249
547241,6359,100.64166666666667,85.721
547248,3494,44.60333333333333,31.808
547272,6502,83.49333333333334,78.542
547294,15598,28.763333333333332,14.161299999999999
547314,6502,45.730000000000004,57.4149
547357,6502,14.966666666666667,14.7361
547362,3754,75.58500000000001,78.9434
547368,37376,138.50666666666666,115.759
547414,6352,14.945,5.6815
547486,6502,53.026666666666664,55.1776
547509,6359,85.08999999999999,69.7886
547524,6502,45.00333333333333,39.0484
547530,3727,193.53833333333333,196.961
547533,6919,27.955,22.5311
547535,6732,22.131666666666668,19.9117
547606,4370,49.785,51.8858
547612,6502,54.485,53.8085
547643,3727,39.75666666666667,28.914099999999998
547644,6502,52.84,53.810300000000005
547646,3494,237.01666666666668,195.2321
547662,6732,13.958333333333334,9.3364
547686,6918,22.013333333333332,22.441
547774,3655,62.07,58.7518
547778,3494,38.718333333333334,44.0846
547860,6502,30.071666666666665,31.2825
547866,3523,22.666666666666668,18.6355
547868,6502,6.428333333333333,7.9723999999999995
548023,6919,28.790000000000003,40.421800000000005
548039,3727,114.65333333333334,104.7702
548047,3754,33.193333333333335,27.0345
548102,6502,52.99,55.0764
548117,3655,41.84,32.671
548313,3523,153.80666666666667,141.84220000000002
548315,4370,144.38500000000002,124.8635
548367,6359,178.19833333333332,142.1834
548398,3727,131.72833333333332,117.0957
548454,4370,83.93333333333334,98.25689999999999
548534,6502,48.53,50.3975
548545,6502,29.59,39.6105
548552,6352,24.891666666666666,20.585
548555,6733,39.70666666666667,16.8805
548579,3727,140.86333333333332,159.49970000000002
548613,3494,97.01166666666667,94.0266
548634,4370,29.71333333333333,26.043599999999998
548656,3727,238.17999999999998,246.40720000000002
548734,8269,69.02666666666667,68.3995
548760,3494,84.05833333333334,92.024
548815,30057,21.4,24.643900000000002
548830,6580,18.709999999999997,15.5816
548840,6359,178.23166666666665,142.18179999999998
548854,6359,184.71,150.9566
548901,6919,24.384999999999998,29.7773
548916,28254,17.086666666666666,9.4754
548931,6918,14.323333333333332,13.9278
549021,3494,112.12333333333332,105.9817
549023,6502,60.38333333333333,62.5855
549048,4370,19.81833333333333,16.2749
549137,3494,274.64666666666665,213.2261
549147,8269,9.661666666666667,9.4643
549162,6919,25.555,26.3707
549229,6359,178.17000000000002,142.1542
549294,3792,16.821666666666665,11.3073
549325,6502,78.45,87.74130000000001
549388,6502,26.15,22.1081
549404,3494,127.41666666666667,109.9162
549422,6919,15.861666666666668,18.6285
549426,11020,7.739999999999999,5.5645
549440,3494,82.49499999999999,91.6955
549448,6502,36.443333333333335,48.4069
549470,6359,110.29833333333333,93.3463
549552,8269,62.858333333333334,61.873400000000004
549563,3754,19.246666666666666,22.2331
549571,6919,50.019999999999996,33.850199999999994
549584,6919,19.501666666666665,12.5338
549618,3494,36.91166666666666,24.291
549646,3770,21.483333333333334,22.6221
549677,6502,34.70333333333333,46.0373
549773,6918,74.38833333333334,57.564800000000005
549792,3655,27.415000000000003,23.9587
549818,8269,49.76833333333333,36.8971
549855,3792,18.533333333333335,17.381700000000002
549867,4370,27.65666666666667,27.5057
549887,8154,38.23833333333334,28.5913
549904,6352,17.133333333333333,9.883700000000001
549961,3754,45.81666666666667,43.75
550046,3727,141.11833333333334,159.6715
550057,23733,34.208333333333336,13.7987
550071,6502,27.91,21.8087
550094,37376,204.31666666666666,172.5281
550134,3494,106.115,63.633300000000006
550244,8269,53.916666666666664,57.417300000000004
550260,3494,38.89333333333333,44.1571
550319,3754,25.171666666666667,21.7621
550329,8269,63.10666666666667,64.0907
550330,3494,77.58500000000001,63.1265
550361,3754,70.34666666666666,68.3126
550375,6502,31.273333333333333,29.3915
550462,3727,229.735,173.5146
550499,6502,34.001666666666665,45.6233
550576,3754,77.42666666666668,74.7395
550615,6918,65.10833333333333,58.499300000000005
550646,3754,33.895,35.5353
550660,3523,177.84166666666667,191.9905
550820,3792,50.13166666666667,36.7333
550823,6580,40.04666666666667,42.2109
550824,3727,215.28,228.1325
550863,3494,36.79833333333333,28.26
550950,4370,78.99833333333332,104.2226
551056,6502,50.885,45.0984
551093,3727,170.62,185.3477
551169,6359,137.01833333333335,107.7582
551230,6918,4.17,1.9897
551242,6733,55.126666666666665,24.286900000000003
551272,6502,27.27,34.6836
551290,23733,23.918333333333333,10.1688
551298,6502,64.62333333333333,63.0748
551303,6919,10.22,8.242799999999999
551305,3727,48.63166666666667,60.2674
551374,11775,125.21166666666666,102.718
551440,3792,1.73,1.1027
551459,6359,111.97833333333332,94.1613
551469,3523,184.4,194.7124
551493,6918,38.03333333333333,34.0221
551610,6502,41.1,51.655800000000006
551618,37376,9.71,5.77
551646,6580,52.22,70.0223
551648,6502,38.33166666666667,27.5785
551671,6502,8.808333333333334,10.9818
551677,3494,95.935,59.4647
551739,3655,2.81,2.1238
551975,26707,1.3,0.6003999999999999
552192,4317,3.631666666666667,2.3779
552406,11775,3.83,2.9
552416,4370,2.6816666666666666,1.4981
552848,11020,3.83,2.5789
552949,6733,2.665,1.0776
552952,6732,34.443333333333335,19.967299999999998
553114,3727,242.44333333333333,249.81539999999998
553190,6580,18.84333333333333,14.8001
553396,4317,1.8016666666666665,1.0372000000000001
553521,11775,82.21833333333333,49.505300000000005
553669,37376,4.303333333333333,2.1087
553691,4370,1.3599999999999999,0.666
553764,27733,2.55,1.5717
553833,3494,248.645,197.76239999999999
553953,3727,116.48833333333333,131.22070000000002
554440,8154,3.6416666666666666,1.344
554514,4370,90.79333333333334,124.7564
554655,10972,11.246666666666666,10.6534
554725,8154,2.515,1.419
554990,37376,2.955,1.0607
555136,4370,22.583333333333332,24.1967
555196,4370,31.19333333333333,30.2633
555564,30057,2.615,1.8533
555661,8154,5.171666666666667,2.1019
556288,30057,28.06833333333333,30.1487
556323,8154,1.3033333333333335,0.573
556418,4370,1.5166666666666666,0.7253999999999999
556593,8154,34.95333333333333,31.9985
556618,6918,1.9,0.7562000000000001
556634,4370,21.538333333333334,12.8475
556730,4370,23.591666666666665,15.6238
556744,26707,0.8616666666666667,0.3484
556781,11775,5.88,4.0224
557217,4317,6.2683333333333335,3.9465
557521,3523,1.3366666666666667,1.6129
557611,4370,0.9183333333333333,0.4584
557841,8835,0.7133333333333333,0.4372
557862,35125,3.5716666666666668,1.6969
557916,3494,39.55,26.7237
558056,3792,114.81166666666667,119.4785
558100,6919,48.56666666666667,58.5109
558144,4370,2.0783333333333336,1.1418
558640,6919,1.1066666666666667,0.4506
558760,29146,1.7583333333333333,0.9157000000000001
558933,8154,1.68,0.7767000000000001
558949,8154,6.165,2.6321
558993,30057,22.298333333333336,18.7811
559574,3727,158.82999999999998,132.25779999999997
559806,3727,2.0783333333333336,1.3734000000000002
559985,11775,2.425,2.1336
560067,3727,159.65666666666667,202.366
560200,11775,5.114999999999999,3.5108
560247,11775,3.7933333333333334,2.7105
560322,11020,3.475,2.7798000000000003
560667,30057,3.58,2.1536
561046,6502,30.623333333333335,40.723699999999994
561553,11775,2.7383333333333337,2.3934
561589,3754,68.42833333333333,71.1027
561764,4317,3.006666666666667,2.0542
561803,4317,1.9983333333333335,1.3499
561815,6919,31.953333333333333,25.289900000000003
561916,3523,1.5083333333333333,1.2598
562176,8154,1.3916666666666666,0.5864
562382,11470,3.371666666666667,1.8225
562442,37376,45.8,29.1343
562596,8154,6.235,2.7676999999999996
562667,11775,3.2550000000000003,2.1552
562773,11775,4.6899999999999995,2.9904
562813,6502,3.121666666666667,1.5916
562825,3727,145.465,126.9675
563106,30057,23.321666666666665,19.4234
563240,3792,1.3033333333333335,1.038
563410,29146,1.8900000000000001,0.7711
563618,4370,94.21333333333334,129.4939
564026,3727,72.48666666666666,79.6597
564467,6733,3.3400000000000003,2.4766999999999997
564544,6352,28.491666666666667,16.7295
564728,8154,4.408333333333333,1.6830999999999998
564834,30057,3.021666666666667,2.0414
564898,4370,1.0516666666666667,0.5192
565108,30057,1.4866666666666668,1.1636
565973,3523,69.64666666666668,49.7926
566055,10972,1.6083333333333334,0.7132000000000001
566410,4317,2.0833333333333335,1.2133
566679,11775,123.81333333333333,105.7093
566746,29146,3.2816666666666667,1.5144000000000002
566877,3523,97.49833333333332,72.8143
566899,6352,3.3216666666666668,1.283
567134,6732,20.611666666666668,20.453400000000002
567537,3523,14.491666666666667,15.205200000000001
567930,32615,2.115,1.0279
567937,4370,28.66166666666667,28.546599999999998
568157,11775,65.785,58.0432
568169,30057,2.69,1.9809
568385,29146,2.1333333333333333,1.1582999999999999
568414,10972,10.458333333333334,10.474200000000002
568750,4370,54.07333333333334,72.9528
568914,3523,32.66,43.193599999999996
568946,4370,23.066666666666666,24.455099999999998
569081,6352,20.483333333333334,8.4381
569208,11470,2.58,1.3172000000000001
569217,3655,218.67000000000002,167.54479999999998
569331,3655,102.67,102.71260000000001
569343,4317,3.015,1.8709
569467,6502,75.71000000000001,51.622099999999996
569669,29146,1.625,1.0086
569685,11775,4.883333333333334,3.556
569724,6502,30.041666666666668,40.097300000000004
569760,3792,88.735,91.6454
569962,6580,52.461666666666666,60.7706
570080,29146,1.05,0.5186000000000001
570281,3523,92.5,114.13119999999999
570297,6733,77.32666666666667,72.7217
570435,3727,273.05,212.07
570544,26707,0.9366666666666668,0.3384
570685,3727,71.58166666666666,78.8115
570697,8750,1.1900000000000002,0.5949
570946,3727,255.97,277.4805
570996,30057,14.338333333333333,13.350700000000002
571191,3655,83.74,78.03869999999999
571492,4370,22.59333333333333,24.6218
571509,8154,6.031666666666666,2.3577
571518,11775,2.893333333333333,2.3529
571552,15598,61.434999999999995,27.7284
571704,4370,52.31166666666666,69.1256
571855,30057,22.95,19.2082
572121,3655,68.08166666666666,71.1639
572181,4370,24.334999999999997,25.6192
572358,3727,165.23999999999998,149.2805
572513,6918,53.39,49.6059
572574,8154,3.475,1.3095
572640,8154,5.711666666666667,2.2697
572679,11775,79.19666666666667,48.471199999999996
572764,6502,31.881666666666668,23.291700000000002
572848,3655,289.3816666666667,196.93210000000002
573006,6732,292.2916666666667,319.7945
573013,6732,48.72,35.5168
573019,3494,88.02,55.5833
573053,4370,130.605,111.4743
573102,6918,50.26833333333333,52.8513
573139,3754,67.53833333333334,68.1268
573164,3727,96.43,95.3922
573217,6352,19.513333333333332,20.2841
573243,6580,62.75,75.58160000000001
573253,6733,38.06333333333334,39.7352
573265,6502,104.01666666666667,57.1966
573278,3523,217.71666666666667,166.3946
573375,4370,58.44833333333334,57.978199999999994
573482,6502,107.445,90.0493
573486,6732,66.81833333333333,69.2368
573493,6733,58.251666666666665,60.6121
573527,6733,76.58500000000001,31.7592
573540,3754,89.82833333333333,90.158
573560,6502,80.57333333333332,88.9955
573895,6732,33.666666666666664,29.3678
573959,3494,255.17333333333332,201.69289999999998
574004,4370,44.93666666666666,56.4632
574139,37376,43.485,26.0355
574156,30057,50.141666666666666,64.2556
574224,4370,47.335,58.7652
610010,10972,18.055,16.4694
610068,3494,154.30333333333334,151.402
610073,3523,90.43166666666666,68.27069999999999
610093,3494,31.855,28.324900000000003
610097,3523,124.05,118.4579
610191,6918,55.625,46.1886
610225,8154,23.586666666666666,19.0371
610252,6502,74.52833333333334,55.7943
610306,6502,41.91166666666666,37.765699999999995
610338,6733,37.708333333333336,39.587900000000005
610458,6918,23.223333333333336,24.355700000000002
610498,3494,68.47666666666667,77.803
610508,37376,101.075,86.5135
610522,3494,117.635,89.0255
610527,6502,19.4,21.5128
610538,8269,16.65,18.0083
610551,37376,160.395,120.3834
610609,6918,61.94666666666667,55.3106
610612,3494,82.78999999999999,53.3159
610633,6918,52.013333333333335,44.6773
610757,15598,42.81333333333334,19.6109
610758,3523,73.17333333333333,78.23610000000001
610770,6502,31.53166666666667,21.0452
610848,3523,13.473333333333333,15.4656
610857,3494,159.85166666666666,88.3022
610877,6919,121.46833333333333,95.5968
610887,3494,38.138333333333335,32.7348
610895,3494,96.24333333333334,66.7761
610921,6502,18.428333333333335,19.3697
610948,3770,10.541666666666666,10.7493
610960,6919,57.90833333333333,39.909800000000004
610998,6733,78.945,62.1631
611007,6580,32.416666666666664,16.694
611037,6919,2.1383333333333336,2.7801
611038,30057,39.843333333333334,36.0764
611076,4370,145.9633333333333,125.06
611092,6919,34.83166666666667,48.949
611121,6359,162.64,132.2871
611125,6580,44.983333333333334,52.8063
611126,3523,107.54833333333333,110.38289999999999
611141,3523,64.40666666666667,45.6803
